Stock Code,Financial Year,Announcement Date,Quarter,Revenue ('000),PBT ('000),NP ('000),NP to SH ('000),NP Margin,ROE,EPS,DPS,NAPS,QoQ,YoY
5198,31-Dec-2019,21-Nov-2019,30-Sep-2019,"30,521","2,040","1,435","1,435",4.70%,0.90%,0.80,0.00,0.8829,"1,266.67%",-42.81%
5198,31-Dec-2019,22-Aug-2019,30-Jun-2019,"27,908",243,105,105,0.38%,0.07%,0.06,0.00,0.87,114.06%,105.79%
5198,31-Dec-2019,30-May-2019,31-Mar-2019,"22,344",-857,-747,-747,-3.34%,-0.48%,-0.42,0.00,0.87,-123.76%,-258.94%
5198,31-Dec-2018,26-Feb-2019,31-Dec-2018,"34,103","3,182","3,144","3,144",9.22%,1.98%,1.75,0.00,0.88,25.31%,-28.77%
5198,31-Dec-2018,22-Nov-2018,30-Sep-2018,"31,991","2,746","2,509","2,509",7.84%,1.62%,1.39,0.00,0.86,238.24%,57.30%
5198,31-Dec-2018,23-Aug-2018,30-Jun-2018,"23,757","-2,602","-1,815","-1,815",-7.64%,-1.19%,-1.01,0.00,0.85,-486.17%,-948.13%
5198,31-Dec-2018,23-May-2018,31-Mar-2018,"22,176",444,470,470,2.12%,0.30%,0.26,0.00,0.86,-89.35%,670.49%
5198,31-Dec-2017,26-Feb-2018,31-Dec-2017,"27,996","3,368","4,414","4,414",15.77%,2.88%,2.45,0.00,0.85,176.74%,58.55%
5198,31-Dec-2017,21-Nov-2017,30-Sep-2017,"26,676","1,866","1,595","1,595",5.98%,1.07%,0.89,0.00,0.83,645.33%,206.73%
5198,31-Dec-2017,28-Aug-2017,30-Jun-2017,"24,499",-76,214,214,0.87%,0.14%,0.12,0.00,0.82,250.82%,164.07%
5198,31-Dec-2017,18-May-2017,31-Mar-2017,"21,135",174,61,61,0.29%,0.04%,0.03,0.00,0.82,-97.81%,-82.96%
5198,31-Dec-2016,27-Feb-2017,31-Dec-2016,"29,341","3,523","2,784","2,784",9.49%,1.89%,1.55,0.00,0.82,435.38%,11.45%
5198,31-Dec-2016,24-Nov-2016,30-Sep-2016,"22,062",562,520,520,2.36%,0.36%,0.29,0.00,0.80,255.69%,-24.09%
5198,31-Dec-2016,24-Aug-2016,30-Jun-2016,"25,402",16,-334,-334,-1.31%,-0.23%,-0.19,0.00,0.80,-193.30%,-150.00%
5198,31-Dec-2016,24-May-2016,31-Mar-2016,"23,505",584,358,358,1.52%,0.25%,0.20,0.00,0.80,-85.67%,137.25%
5198,31-Dec-2015,29-Feb-2016,31-Dec-2015,"33,077","3,437","2,498","2,498",7.55%,1.73%,1.39,0.00,0.80,264.67%,54.96%
5198,31-Dec-2015,18-Nov-2015,30-Sep-2015,"27,596",880,685,685,2.48%,0.49%,0.38,0.00,0.78,2.54%,-13.07%
5198,31-Dec-2015,26-Aug-2015,30-Jun-2015,"27,288","1,002",668,668,2.45%,0.48%,0.37,0.00,0.78,169.51%,-50.88%
5198,31-Dec-2015,27-May-2015,31-Mar-2015,"23,587",-802,-961,-961,-4.07%,-0.68%,-0.53,0.00,0.78,-159.62%,-186.27%
5198,31-Dec-2014,25-Feb-2015,31-Dec-2014,"33,959","2,232","1,612","1,612",4.75%,1.15%,0.90,0.00,0.78,104.57%,-44.22%
5198,31-Dec-2014,25-Nov-2014,30-Sep-2014,"24,631","1,390",788,788,3.20%,0.57%,0.44,0.00,0.77,-42.06%,146.25%
5198,31-Dec-2014,27-Aug-2014,30-Jun-2014,"27,032","1,833","1,360","1,360",5.03%,0.98%,0.76,0.00,0.77,22.08%,-40.09%
5198,31-Dec-2014,22-May-2014,31-Mar-2014,"25,787","1,687","1,114","1,114",4.32%,0.81%,0.62,0.00,0.76,-61.45%,-24.06%
5198,31-Dec-2013,24-Feb-2014,31-Dec-2013,"33,330","2,569","2,890","2,890",8.67%,1.98%,1.61,0.00,0.81,803.13%,-1.43%
5198,31-Dec-2013,25-Nov-2013,30-Sep-2013,"28,796",613,320,320,1.11%,0.23%,0.19,0.00,0.82,-85.90%,-84.73%
7131,31-Mar-2024,29-Aug-2023,30-Jun-2023,"10,295","1,143",773,773,7.51%,0.72%,0.22,0.00,0.30,-6.76%,287.62%
7131,31-Mar-2023,31-May-2023,31-Mar-2023,"8,868","1,205",829,829,9.35%,0.77%,0.23,0.00,0.30,209.33%,224.85%
7131,31-Mar-2023,21-Feb-2023,31-Dec-2022,"1,830",491,268,268,14.64%,0.26%,0.07,0.00,0.29,158.26%,158.39%
7131,31-Mar-2023,24-Nov-2022,30-Sep-2022,665,-366,-460,-460,-69.17%,-0.44%,-0.13,0.00,0.29,-11.65%,49.84%
7131,31-Mar-2023,30-Aug-2022,30-Jun-2022,777,-387,-412,-412,-53.02%,-0.40%,-0.11,0.00,0.29,37.95%,25.09%
7131,31-Mar-2022,27-May-2022,31-Mar-2022,693,-440,-664,-664,-95.82%,-0.73%,-0.21,0.00,0.29,-44.66%,-132.22%
7131,31-Mar-2022,23-Feb-2022,31-Dec-2021,"4,191",-811,-459,-459,-10.95%,-0.50%,-0.15,0.00,0.29,49.95%,-406.00%
7131,31-Mar-2022,26-Nov-2021,30-Sep-2021,"2,082",-917,-917,-917,-44.04%,-0.96%,-0.31,0.00,0.32,-66.73%,-181.15%
7131,31-Mar-2022,30-Sep-2021,30-Jun-2021,"2,886",-553,-550,-550,-19.06%,-0.56%,-0.18,0.00,0.33,-126.69%,27.73%
7131,31-Mar-2021,28-May-2021,31-Mar-2021,"12,026","2,802","2,061","2,061",17.14%,2.29%,0.76,0.00,0.33,"1,274.00%",302.65%
7131,31-Mar-2021,19-Feb-2021,31-Dec-2020,"6,736",393,150,150,2.23%,0.18%,0.06,0.00,0.32,-86.73%,187.72%
7131,31-Mar-2021,23-Nov-2020,30-Sep-2020,"9,120","1,139","1,130","1,130",12.39%,1.43%,0.46,0.00,0.32,248.49%,112.01%
7131,31-Mar-2021,26-Aug-2020,30-Jun-2020,"2,431",-761,-761,-761,-31.30%,-0.93%,-0.32,0.00,0.34,25.17%,"-1,028.05%"
7131,31-Mar-2020,30-Jun-2020,31-Mar-2020,"5,837","-1,454","-1,017","-1,017",-17.42%,-1.29%,-0.44,0.00,0.34,-494.74%,-115.57%
7131,31-Mar-2020,27-Feb-2020,31-Dec-2019,"7,063",-25,-171,-171,-2.42%,-0.22%,-0.07,0.00,0.34,-132.08%,-113.45%
7131,31-Mar-2020,14-Nov-2019,30-Sep-2019,"6,421",213,533,533,8.30%,0.66%,0.23,0.00,0.35,550.00%,-49.19%
7131,31-Mar-2020,30-Aug-2019,30-Jun-2019,"5,593",187,82,82,1.47%,0.10%,0.04,0.00,0.35,-98.74%,-87.00%
7131,31-Mar-2019,30-May-2019,31-Mar-2019,"4,457","-2,584","6,532","6,532",146.56%,0.08%,2.84,0.00,34.47,413.93%,"5,124.62%"
7131,31-Mar-2019,18-Feb-2019,31-Dec-2018,"7,585","1,718","1,271","1,271",16.76%,1.74%,0.61,0.00,0.3172,21.16%,-42.20%
7131,31-Mar-2019,19-Nov-2018,30-Sep-2018,"8,551","1,185","1,050","1,049",12.28%,1.46%,0.50,0.00,0.3117,66.24%,-37.97%
7131,31-Mar-2019,20-Aug-2018,30-Jun-2018,"6,136",848,630,631,10.27%,0.89%,0.30,0.00,0.3071,585.38%,194.32%
7131,31-Mar-2018,30-Jul-2018,31-Mar-2018,"7,913",568,-132,-130,-1.67%,-0.20%,-0.06,0.00,0.3032,-105.91%,-103.84%
7131,31-Mar-2018,26-Feb-2018,31-Dec-2017,"11,267","2,691","2,199","2,199",19.52%,3.45%,1.05,0.00,0.3041,30.04%,"2,570.79%"
7131,31-Mar-2018,29-Nov-2017,30-Sep-2017,"4,687","2,185","1,690","1,691",36.06%,2.75%,0.81,0.00,0.2936,352.77%,134.97%
7131,31-Mar-2018,25-Aug-2017,30-Jun-2017,"3,864",-645,-669,-669,-17.31%,-1.12%,-0.32,0.00,0.2856,-119.77%,-236.53%
7131,31-Mar-2017,30-May-2017,31-Mar-2017,"17,792","3,260","3,380","3,384",19.00%,5.59%,1.61,0.00,0.2888,"3,902.25%",109.41%
7131,31-Mar-2017,21-Feb-2017,31-Dec-2016,"7,503",-133,-90,-89,-1.20%,-0.16%,-0.04,0.00,0.2705,98.16%,-106.13%
7131,31-Mar-2017,24-Nov-2016,30-Sep-2016,"9,405","-4,984","-4,859","-4,836",-51.66%,-8.51%,-2.31,0.00,0.271,"-1,086.94%","-1,050.10%"
7131,31-Mar-2017,26-Aug-2016,30-Jun-2016,"9,893",596,490,490,4.95%,0.78%,0.23,0.00,0.2941,-69.68%,209.62%
7131,31-Mar-2016,26-May-2016,31-Mar-2016,"29,509","2,455","1,540","1,616",5.22%,2.61%,0.77,0.00,0.2938,11.29%,-68.31%
7131,31-Mar-2016,26-Feb-2016,31-Dec-2015,"22,198","1,983","1,451","1,452",6.54%,2.43%,0.69,0.00,0.2845,185.27%,21.51%
7131,31-Mar-2016,25-Nov-2015,30-Sep-2015,"12,384",583,509,509,4.11%,0.86%,0.24,0.00,0.2775,213.87%,-57.76%
7131,31-Mar-2016,26-Aug-2015,30-Jun-2015,"14,338",-219,-448,-447,-3.12%,-0.76%,-0.21,0.00,0.2751,-108.77%,-202.05%
7131,31-Mar-2015,29-May-2015,31-Mar-2015,"33,414","6,250","4,785","5,099",14.32%,8.71%,2.43,0.00,0.2789,326.69%,761.35%
7131,31-Mar-2015,12-Feb-2015,31-Dec-2014,"11,219","1,845","1,195","1,195",10.65%,2.23%,0.57,0.00,0.2561,-0.83%,-%
7131,31-Mar-2015,28-Nov-2014,30-Sep-2014,"12,460","1,888","1,192","1,205",9.57%,2.28%,0.57,0.00,0.2504,175.11%,-%
7131,31-Mar-2015,28-Aug-2014,30-Jun-2014,"8,127",872,437,438,5.38%,0.86%,0.21,0.00,0.2447,156.81%,-%
7131,31-Mar-2014,30-May-2014,31-Mar-2014,"7,191",-336,-776,-771,-10.79%,-1.52%,-0.37,0.00,0.2427,-140.19%,-%
7131,31-Mar-2014,27-Mar-2014,31-Jan-2014,"7,373",579,-321,-321,-4.35%,-0.61%,-0.15,0.00,0.2464,-%,35.67%
7131,31-Mar-2014,,31-Dec-2013,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
1481,31-Dec-2023,29-Aug-2023,30-Jun-2023,"66,760","-4,059","-4,424","-4,240",-6.63%,-0.87%,-0.17,0.10,0.193,-21.46%,26.66%
1481,31-Dec-2023,30-May-2023,31-Mar-2023,"82,663","-3,785","-3,947","-3,491",-4.77%,-0.71%,-0.14,0.00,0.194,80.21%,49.70%
1481,31-Dec-2022,24-Feb-2023,31-Dec-2022,"89,522","-24,803","-25,867","-17,639",-28.89%,-4.51%,-0.88,0.00,0.195,-170.74%,-242.00%
1481,31-Dec-2022,29-Nov-2022,30-Sep-2022,"64,349","-5,422","-6,819","-6,515",-10.60%,-1.49%,-0.70,0.00,0.471,-12.70%,4.30%
1481,31-Dec-2022,24-Aug-2022,30-Jun-2022,"50,272","-7,258","-7,601","-5,781",-15.12%,-1.31%,-0.62,0.15,0.476,16.70%,30.24%
1481,31-Dec-2022,25-May-2022,31-Mar-2022,"38,959","-6,216","-6,583","-6,940",-16.90%,-1.55%,-0.75,0.00,0.482,-155.87%,19.26%
1481,31-Dec-2021,28-Feb-2022,31-Dec-2021,"41,675","23,523","22,467","12,422",53.91%,2.74%,1.34,0.00,0.488,282.46%,795.52%
1481,31-Dec-2021,24-Nov-2021,30-Sep-2021,"26,658","-6,057","-7,350","-6,808",-27.57%,-1.60%,-0.73,0.00,0.459,17.85%,50.45%
1481,31-Dec-2021,25-Aug-2021,30-Jun-2021,"24,238","-7,397","-7,972","-8,287",-32.89%,-1.91%,-0.89,0.15,0.468,3.59%,43.53%
1481,31-Dec-2021,28-May-2021,31-Mar-2021,"23,714","-7,992","-8,554","-8,596",-36.07%,-1.97%,-0.93,0.00,0.47,-381.30%,-109.76%
1481,31-Dec-2020,03-Mar-2021,31-Dec-2020,"30,824","2,696",98,"-1,786",0.32%,-0.40%,-0.19,0.00,0.483,87.00%,-102.03%
1481,31-Dec-2020,25-Nov-2020,30-Sep-2020,"21,591","-13,948","-14,588","-13,741",-67.57%,-3.08%,-1.48,0.00,0.48,6.36%,-195.06%
1481,31-Dec-2020,26-Aug-2020,30-Jun-2020,"22,021","-14,951","-15,051","-14,674",-68.35%,-3.16%,-1.58,0.35,0.499,-258.08%,-285.04%
1481,31-Dec-2020,21-May-2020,31-Mar-2020,"42,804","-2,611","-3,631","-4,098",-8.48%,-0.86%,-0.44,0.00,0.51,-104.65%,12.86%
1481,31-Dec-2019,26-Feb-2020,31-Dec-2019,"85,642","104,480","92,386","88,115",107.87%,18.31%,9.48,0.00,0.518,"1,992.10%","1,079.90%"
1481,31-Dec-2019,27-Nov-2019,30-Sep-2019,"56,733","-4,163","-3,985","-4,657",-7.02%,-1.14%,-0.50,0.00,0.438,-22.20%,-10.17%
1481,31-Dec-2019,28-Aug-2019,30-Jun-2019,"69,864","-1,501","-2,466","-3,811",-3.53%,-0.90%,-0.41,0.25,0.454,18.97%,7.99%
1481,31-Dec-2019,29-May-2019,31-Mar-2019,"63,278","-3,202","-4,606","-4,703",-7.28%,-1.11%,-0.51,0.00,0.455,-162.98%,-17.75%
1481,31-Dec-2018,27-Feb-2019,31-Dec-2018,"87,243","6,600","8,720","7,468",10.00%,1.77%,0.80,0.00,0.454,276.67%,34.05%
1481,31-Dec-2018,28-Nov-2018,30-Sep-2018,"65,395","-1,275","-2,620","-4,227",-4.01%,-1.02%,-0.45,0.00,0.447,-2.05%,-664.38%
1481,31-Dec-2018,28-Aug-2018,30-Jun-2018,"65,132","-2,826","-3,631","-4,142",-5.57%,-0.99%,-0.45,0.25,0.452,-3.71%,-21.93%
1481,31-Dec-2018,30-May-2018,31-Mar-2018,"65,813","-2,154","-3,609","-3,994",-5.48%,-1.03%,-0.47,0.00,0.459,-171.69%,-74.79%
1481,31-Dec-2017,28-Feb-2018,31-Dec-2017,"88,933","8,166","7,315","5,571",8.23%,1.29%,0.82,0.00,0.639,"1,107.41%",169.39%
1481,31-Dec-2017,22-Nov-2017,30-Sep-2017,"59,352","1,846",512,-553,0.86%,-0.12%,-0.08,0.00,0.647,83.72%,-694.62%
1481,31-Dec-2017,28-Aug-2017,30-Jun-2017,"56,589","-1,553","-2,605","-3,397",-4.60%,-0.78%,-0.51,0.25,0.654,-48.67%,-258.33%
1481,31-Dec-2017,24-May-2017,31-Mar-2017,"61,049",-100,"-1,472","-2,285",-2.41%,-0.51%,-0.34,0.00,0.672,-210.49%,37.41%
1481,31-Dec-2016,27-Feb-2017,31-Dec-2016,"90,655","5,793","10,806","2,068",11.92%,0.46%,0.31,0.00,0.674,"2,123.66%",119.77%
1481,31-Dec-2016,23-Nov-2016,30-Sep-2016,"62,074","1,938",881,93,1.42%,0.02%,0.01,0.00,0.652,109.81%,-99.03%
1481,31-Dec-2016,24-Aug-2016,30-Jun-2016,"63,283","2,129",406,-948,0.64%,-0.21%,-0.14,0.25,0.652,74.03%,81.14%
1481,31-Dec-2016,24-May-2016,31-Mar-2016,"60,763","-2,205","-3,354","-3,651",-5.52%,-0.84%,-0.55,0.00,0.653,65.10%,31.41%
1481,31-Dec-2015,24-Feb-2016,31-Dec-2015,"76,548","-6,752","-9,665","-10,461",-12.63%,-2.38%,-1.58,0.00,0.663,-208.98%,-421.75%
1481,31-Dec-2015,25-Nov-2015,30-Sep-2015,"64,507","12,332","11,006","9,599",17.06%,2.12%,1.45,0.00,0.685,290.95%,105.90%
1481,31-Dec-2015,26-Aug-2015,30-Jun-2015,"64,959","-2,493","-4,025","-5,027",-6.20%,-1.16%,-0.76,0.25,0.657,5.56%,2.80%
1481,31-Dec-2015,27-May-2015,31-Mar-2015,"62,823","-3,553","-4,498","-5,323",-7.16%,-1.20%,-0.80,0.00,0.664,-165.49%,-150.14%
1481,31-Dec-2014,26-Feb-2015,31-Dec-2014,"79,781","1,195",-374,"-2,005",-0.47%,-0.45%,-0.30,0.00,0.667,-143.01%,87.64%
1481,31-Dec-2014,26-Nov-2014,30-Sep-2014,"61,263","6,562","5,064","4,662",8.27%,1.23%,0.82,0.00,0.668,190.14%,289.82%
1481,31-Dec-2014,27-Aug-2014,30-Jun-2014,"72,804","-3,772","-4,991","-5,172",-6.86%,-1.22%,-1.00,0.25,0.819,-143.05%,-101.25%
1481,31-Dec-2014,28-May-2014,31-Mar-2014,"60,916","-1,355","-2,233","-2,128",-3.67%,-0.48%,-0.41,0.00,0.857,86.88%,1.85%
1481,31-Dec-2013,28-Feb-2014,31-Dec-2013,"74,114","-16,563","-18,983","-16,222",-25.61%,-3.67%,-3.16,0.00,0.86,-560.50%,"-7,374.44%"
1481,31-Dec-2013,29-Nov-2013,30-Sep-2013,"63,041","-1,343","-2,506","-2,456",-3.98%,-0.54%,-0.48,0.00,0.886,4.44%,53.08%
5281,31-Dec-2023,22-Aug-2023,30-Jun-2023,"118,427","1,546",173,544,0.15%,0.27%,0.10,0.00,0.36,267.57%,-0.91%
5281,31-Dec-2023,24-May-2023,31-Mar-2023,"112,025","-1,183","-2,801",148,-2.50%,0.08%,0.03,0.00,0.39,100.71%,107.13%
5281,31-Dec-2022,28-Feb-2023,31-Dec-2022,"95,782","-6,375","-2,670","-20,831",-2.79%,-11.05%,-4.31,0.00,0.39,"-3,251.44%","-1,384.28%"
5281,31-Dec-2022,24-Nov-2022,30-Sep-2022,"122,408",-896,"-2,466",661,-2.01%,0.31%,0.14,0.00,0.44,20.40%,-64.25%
5281,31-Dec-2022,24-Aug-2022,30-Jun-2022,"99,167","-1,640","-3,423",549,-3.45%,0.26%,0.11,0.00,0.43,126.43%,121.94%
5281,31-Dec-2022,25-May-2022,31-Mar-2022,"104,992","-3,987","-4,524","-2,077",-4.31%,-0.93%,-0.43,0.00,0.46,-228.05%,-292.14%
5281,31-Dec-2021,24-Feb-2022,31-Dec-2021,"75,991","2,078","1,622","1,622",2.13%,0.90%,0.39,0.00,0.44,-12.28%,-55.46%
5281,31-Dec-2021,15-Nov-2021,30-Sep-2021,"69,649","3,163","1,849","1,849",2.65%,0.99%,0.46,0.00,0.46,173.90%,-40.96%
5281,31-Dec-2021,21-Sep-2021,30-Jun-2021,"60,086","-2,714","-2,502","-2,502",-4.16%,-1.34%,-0.62,0.00,0.46,-331.45%,63.51%
5281,31-Dec-2021,21-May-2021,31-Mar-2021,"65,077","1,618","1,081","1,081",1.66%,0.58%,0.27,0.00,0.46,-70.32%,-50.50%
5281,31-Dec-2020,26-Feb-2021,31-Dec-2020,"73,068","5,172","3,642","3,642",4.98%,1.99%,0.91,0.00,0.46,16.28%,39.54%
5281,31-Dec-2020,26-Nov-2020,30-Sep-2020,"72,837","3,592","3,132","3,132",4.30%,1.71%,0.79,0.01,0.46,145.68%,14.52%
5281,31-Dec-2020,26-Aug-2020,30-Jun-2020,"38,111","-5,329","-6,856","-6,856",-17.99%,-3.72%,-1.71,0.00,0.46,-413.92%,-298.38%
5281,31-Dec-2020,25-Jun-2020,31-Mar-2020,"66,319","3,211","2,184","2,184",3.29%,1.13%,0.54,0.00,0.48,-16.32%,7.85%
5281,31-Dec-2019,27-Feb-2020,31-Dec-2019,"77,921","4,544","2,610","2,610",3.35%,1.35%,0.65,0.00,0.48,-4.57%,-9.56%
5281,31-Dec-2019,21-Nov-2019,30-Sep-2019,"71,136","3,775","2,735","2,735",3.84%,1.45%,0.68,0.00,0.47,-20.86%,78.06%
5281,31-Dec-2019,28-Aug-2019,30-Jun-2019,"80,268","5,021","3,456","3,456",4.31%,1.83%,0.86,0.00,0.47,70.67%,-5.65%
5281,31-Dec-2019,28-May-2019,31-Mar-2019,"72,332","2,941","2,025","2,025",2.80%,1.10%,0.50,0.00,0.46,-29.83%,-20.02%
5281,31-Dec-2018,27-Feb-2019,31-Dec-2018,"71,585","4,229","2,886","2,886",4.03%,1.60%,0.72,0.00,0.45,87.89%,259.40%
5281,31-Dec-2018,22-Nov-2018,30-Sep-2018,"65,780","2,225","1,536","1,536",2.34%,0.85%,0.38,1.00,0.45,-58.07%,-53.64%
5281,31-Dec-2018,29-Aug-2018,30-Jun-2018,"73,734","5,282","3,663","3,663",4.97%,2.02%,0.91,0.00,0.45,44.67%,-51.13%
5281,31-Dec-2018,28-May-2018,31-Mar-2018,"61,761","3,690","2,532","2,532",4.10%,1.43%,0.63,0.00,0.44,215.32%,-63.05%
5281,31-Dec-2017,27-Feb-2018,31-Dec-2017,"63,750","2,541",803,803,1.26%,0.46%,0.20,0.00,0.43,-75.76%,-%
5281,31-Dec-2017,28-Nov-2017,30-Sep-2017,"60,902","4,668","3,313","3,313",5.44%,1.92%,0.82,0.00,0.43,-55.80%,-%
5281,31-Dec-2017,28-Aug-2017,30-Jun-2017,"82,187","10,313","7,495","7,495",9.12%,6.32%,2.40,1.00,0.38,9.38%,-%
5281,31-Dec-2017,19-Jun-2017,31-Mar-2017,"59,150","9,213","6,852","6,852",11.58%,6.10%,2.20,0.00,0.36,-%,-%
5281,31-Dec-2016,,31-Dec-2016,0,0,0,0,0.00%,0.00%,0.00,0.00,0.34,-%,-%
5281,31-Dec-2016,,30-Sep-2016,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5281,31-Dec-2016,,30-Jun-2016,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
5281,31-Dec-2016,,31-Mar-2016,0,0,0,0,0.00%,0.00%,0.00,0.00,0.00,-%,-%
9148,31-Dec-2023,24-Aug-2023,30-Jun-2023,"5,724",-247,-257,-257,-4.49%,-0.88%,-0.32,0.00,0.36,24.85%,"-1,527.78%"
9148,31-Dec-2023,25-May-2023,31-Mar-2023,"6,140",-335,-342,-342,-5.57%,-1.18%,-0.43,0.00,0.36,58.14%,-36.80%
9148,31-Dec-2022,24-Feb-2023,31-Dec-2022,"5,799",-765,-809,-817,-13.95%,-2.78%,-1.01,0.00,0.368,-11.01%,9.82%
9148,31-Dec-2022,24-Nov-2022,30-Sep-2022,"8,378",-729,-729,-736,-8.70%,-2.46%,-3.67,0.00,1.504,"-4,188.89%",-108.50%
9148,31-Dec-2022,26-Aug-2022,30-Jun-2022,"7,964",29,29,18,0.36%,0.06%,0.15,0.00,1.521,107.20%,38.46%
9148,31-Dec-2022,25-May-2022,31-Mar-2022,"6,878",-263,-263,-250,-3.82%,-0.87%,-1.37,0.00,1.49,72.41%,-247.06%
9148,31-Dec-2021,24-Feb-2022,31-Dec-2021,"6,744","-1,318",-929,-906,-13.78%,-24.95%,-4.86,0.00,0.19,-156.66%,-796.92%
9148,31-Dec-2021,25-Nov-2021,30-Sep-2021,"5,525",-343,-353,-353,-6.39%,-1.19%,-1.85,0.00,1.55,"-2,815.38%",-208.62%
9148,31-Dec-2021,13-Sep-2021,30-Jun-2021,"5,869",23,13,13,0.22%,0.04%,0.07,0.00,1.57,-92.35%,-88.18%
9148,31-Dec-2021,25-May-2021,31-Mar-2021,"6,023",191,170,170,2.82%,0.57%,0.89,0.00,1.57,30.77%,226.92%
9148,31-Dec-2020,23-Mar-2021,31-Dec-2020,"6,139",156,130,130,2.12%,0.44%,0.68,0.00,1.56,-60.00%,294.03%
9148,31-Dec-2020,26-Nov-2020,30-Sep-2020,"5,633",331,325,325,5.77%,1.10%,1.70,0.00,1.55,195.45%,390.18%
9148,31-Dec-2020,26-Aug-2020,30-Jun-2020,"5,831",152,110,110,1.89%,0.37%,0.58,0.00,1.54,111.54%,6.80%
9148,31-Dec-2020,25-Jun-2020,31-Mar-2020,"5,902",151,52,52,0.88%,0.18%,0.27,0.00,1.53,177.61%,177.61%
9148,31-Dec-2019,27-Feb-2020,31-Dec-2019,"5,989",-249,-67,-67,-1.12%,-0.23%,-0.35,0.00,1.53,40.18%,-15.52%
9148,31-Dec-2019,28-Nov-2019,30-Sep-2019,"5,144",-117,-112,-112,-2.18%,-0.38%,-0.59,0.00,1.53,-208.74%,-151.85%
9148,31-Dec-2019,28-Aug-2019,30-Jun-2019,"5,586",125,103,103,1.84%,0.35%,0.54,2.00,1.54,253.73%,-71.86%
9148,31-Dec-2019,30-May-2019,31-Mar-2019,"5,954",15,-67,-67,-1.13%,-0.23%,-0.35,0.00,1.55,-15.52%,-112.88%
9148,31-Dec-2018,28-Feb-2019,31-Dec-2018,"6,439",11,-58,-58,-0.90%,-0.19%,-0.30,4.00,1.56,-126.85%,-134.73%
9148,31-Dec-2018,28-Nov-2018,30-Sep-2018,"5,939",277,216,216,3.64%,0.71%,1.13,0.00,1.60,-40.98%,-54.81%
9148,31-Dec-2018,29-Aug-2018,30-Jun-2018,"6,180",358,366,366,5.92%,1.21%,1.91,4.00,1.58,-29.62%,-1.35%
9148,31-Dec-2018,21-Jun-2018,31-Mar-2018,"6,860",553,520,520,7.58%,1.69%,2.72,0.00,1.61,211.38%,227.04%
9148,31-Dec-2017,28-Feb-2018,31-Dec-2017,"6,396",99,167,167,2.61%,0.55%,0.87,6.00,1.58,-65.06%,-74.81%
9148,31-Dec-2017,28-Nov-2017,30-Sep-2017,"6,682",609,478,478,7.15%,1.53%,2.50,0.00,1.63,28.84%,-18.29%
9148,31-Dec-2017,29-Aug-2017,30-Jun-2017,"6,765",465,371,371,5.48%,1.21%,1.94,6.00,1.60,133.33%,-58.41%
9148,31-Dec-2017,30-May-2017,31-Mar-2017,"5,063",205,159,159,3.14%,0.50%,0.83,0.00,1.65,-76.02%,-78.46%
9148,31-Dec-2016,27-Feb-2017,31-Dec-2016,"6,408",585,663,663,10.35%,2.12%,3.47,6.00,1.64,13.33%,65.75%
9148,31-Dec-2016,29-Nov-2016,30-Sep-2016,"6,236",745,585,585,9.38%,1.84%,3.06,0.00,1.66,-34.42%,-17.61%
9148,31-Dec-2016,24-Aug-2016,30-Jun-2016,"7,467","1,249",893,892,11.96%,2.87%,4.67,6.00,1.63,20.87%,-7.56%
9148,31-Dec-2016,19-May-2016,31-Mar-2016,"7,043","1,041",738,738,10.48%,2.35%,3.86,0.00,1.64,84.50%,3.07%
9148,31-Dec-2015,25-Feb-2016,31-Dec-2015,"5,720",341,400,400,6.99%,1.30%,2.09,6.00,1.61,-43.66%,-9.91%
9148,31-Dec-2015,25-Nov-2015,30-Sep-2015,"6,428",960,710,710,11.05%,2.25%,3.71,0.00,1.65,-26.42%,36.02%
9148,31-Dec-2015,26-Aug-2015,30-Jun-2015,"7,576","1,337",965,965,12.74%,3.14%,5.05,6.00,1.61,34.78%,114.92%
9148,31-Dec-2015,28-Apr-2015,31-Mar-2015,"6,300",991,716,716,11.37%,2.31%,3.75,0.00,1.62,61.26%,18.74%
9148,31-Dec-2014,26-Feb-2015,31-Dec-2014,"5,566",605,444,444,7.98%,1.47%,2.32,4.00,1.58,-14.94%,-21.69%
9148,31-Dec-2014,26-Nov-2014,30-Sep-2014,"6,078",736,522,522,8.59%,1.71%,2.73,0.00,1.60,16.26%,-13.14%
9148,31-Dec-2014,27-Aug-2014,30-Jun-2014,"6,503",682,449,449,6.90%,1.50%,2.35,8.00,1.57,-25.54%,-43.73%
9148,31-Dec-2014,28-Apr-2014,31-Mar-2014,"6,463",851,603,603,9.33%,1.93%,3.15,0.00,1.63,6.35%,-29.97%
9148,31-Dec-2013,26-Feb-2014,31-Dec-2013,"5,917",699,567,567,9.58%,1.86%,2.96,4.00,1.59,-5.66%,92.20%
9148,31-Dec-2013,13-Nov-2013,30-Sep-2013,"5,847",812,601,601,10.28%,1.95%,3.14,0.00,1.61,-24.69%,-4.15%
7191,31-Dec-2023,29-Aug-2023,30-Jun-2023,"6,661","-2,559","-2,561","-2,539",-38.45%,-4.15%,-1.66,0.00,0.40,-207.76%,"-3,196.34%"
